0.670501	0.132811906252478	1.46467473876697
0.67949	0.119891140022581	1.47625609812407
0.689796	0.106274120103192	1.48964352667848
0.70176	0.091954608870457	1.50532307288529
0.715901	0.076921903491338	1.52403492702714
0.733063	0.061162275725756	1.54698417681151
0.754787	0.044659176961708	1.57637224404549
0.784494	0.027393529820763	1.61708470987768
0.834163	0.009343960531196	1.68619188235181
0.91683897	0	1.802721
1.020549	0.009343960531196	1.94775493973406
1.113084	0.027393529820763	2.07097492633806
1.186889	0.044659176961708	2.16062047146857
1.254038	0.061162275725756	2.23154456395864
1.318064	0.076921903491338	2.28573043290118
1.380652	0.091954608870457	2.3215812009874
1.442813	0.106274120103192	2.33529211349899

